v-sweep,v-sweep_1,v1,v2,vbn,vbp,vcn,vcp,vmeas#branch,vout
0.624,0.624,0.624,1.6,0.497192514,0.918152874,0.628508741,0.744180813,0,1.12673E-07
0.625,0.625,0.625,1.6,0.497192515,0.918152873,0.62850874,0.744180808,0,1.12673E-07
0.626,0.626,0.626,1.6,0.497192514,0.918152875,0.628508738,0.74418079,0,1.12673E-07
0.627,0.627,0.627,1.6,0.497192514,0.918152873,0.628508741,0.744180809,0,1.12673E-07
0.628,0.628,0.628,1.6,0.497192514,0.918152873,0.628508742,0.744180827,0,1.12673E-07
0.629,0.629,0.629,1.6,0.497192514,0.918152873,0.62850874,0.744180807,0,1.12673E-07
0.63,0.63,0.63,1.6,0.497192514,0.918152874,0.628508738,0.744180802,0,1.12673E-07
0.631,0.631,0.631,1.6,0.497192514,0.918152875,0.628508741,0.744180818,0,1.12673E-07
0.632,0.632,0.632,1.6,0.497192514,0.918152873,0.62850874,0.744180805,0,1.12673E-07
0.633,0.633,0.633,1.6,0.497192514,0.918152874,0.628508743,0.744180794,0,1.12673E-07
0.634,0.634,0.634,1.6,0.497192514,0.918152873,0.62850874,0.744180803,0,1.12673E-07
0.635,0.635,0.635,1.6,0.497192514,0.918152874,0.628508736,0.744180814,0,1.12673E-07
0.636,0.636,0.636,1.6,0.497192514,0.918152873,0.628508743,0.744180793,0,1.12673E-07
0.637,0.637,0.637,1.6,0.497192514,0.918152874,0.62850874,0.744180816,0,1.12673E-07
0.638,0.638,0.638,1.6,0.497192514,0.918152873,0.628508741,0.744180799,0,1.12673E-07
0.639,0.639,0.639,1.6,0.497192514,0.918152875,0.628508739,0.744180801,0,1.12673E-07
0.64,0.64,0.64,1.6,0.497192514,0.918152872,0.628508744,0.744180812,0,1.12673E-07
0.641,0.641,0.641,1.6,0.497192514,0.918152873,0.628508742,0.74418082,0,1.12673E-07
0.642,0.642,0.642,1.6,0.497192514,0.918152874,0.628508745,0.744180811,0,1.12673E-07
0.643,0.643,0.643,1.6,0.497192514,0.918152873,0.628508737,0.74418081,0,1.12673E-07
0.644,0.644,0.644,1.6,0.497192514,0.918152873,0.628508737,0.744180808,0,1.12673E-07
0.645,0.645,0.645,1.6,0.497192514,0.918152874,0.628508742,0.744180809,0,1.12673E-07
0.646,0.646,0.646,1.6,0.497192514,0.918152874,0.62850874,0.744180808,0,1.12673E-07
0.647,0.647,0.647,1.6,0.497192514,0.918152873,0.628508746,0.74418083,0,1.12673E-07
0.648,0.648,0.648,1.6,0.497192514,0.918152873,0.628508737,0.744180821,0,1.12673E-07
0.649,0.649,0.649,1.6,0.497192514,0.918152873,0.628508741,0.744180809,0,1.12673E-07
0.65,0.65,0.65,1.6,0.497192514,0.918152874,0.628508741,0.744180795,0,1.12673E-07
0.651,0.651,0.651,1.6,0.497192514,0.918152873,0.62850874,0.744180808,0,1.12673E-07
0.652,0.652,0.652,1.6,0.497192514,0.918152874,0.628508739,0.744180819,0,1.12673E-07
0.653,0.653,0.653,1.6,0.497192514,0.918152874,0.628508737,0.744180812,0,1.12673E-07
0.654,0.654,0.654,1.6,0.497192514,0.918152873,0.62850874,0.74418081,0,1.12673E-07
0.655,0.655,0.655,1.6,0.497192514,0.918152874,0.62850874,0.744180814,0,1.12673E-07
0.656,0.656,0.656,1.6,0.497192514,0.918152873,0.628508739,0.74418081,0,1.12673E-07
0.657,0.657,0.657,1.6,0.497192514,0.918152874,0.628508738,0.744180795,0,1.12673E-07
0.658,0.658,0.658,1.6,0.497192514,0.918152874,0.628508738,0.744180805,0,1.12673E-07
0.659,0.659,0.659,1.6,0.497192514,0.918152873,0.628508738,0.744180798,0,1.12673E-07
0.66,0.66,0.66,1.6,0.497192514,0.918152874,0.628508737,0.744180813,0,1.12673E-07
0.661,0.661,0.661,1.6,0.497192514,0.918152874,0.628508741,0.744180796,0,1.12673E-07
0.662,0.662,0.662,1.6,0.497192514,0.918152873,0.628508738,0.744180811,0,1.12673E-07
0.663,0.663,0.663,1.6,0.497192514,0.918152873,0.628508739,0.744180821,0,1.12673E-07
0.664,0.664,0.664,1.6,0.497192514,0.918152874,0.628508743,0.7441808,0,1.12673E-07
0.665,0.665,0.665,1.6,0.497192514,0.918152874,0.62850874,0.744180813,0,1.12673E-07
0.666,0.666,0.666,1.6,0.497192514,0.918152874,0.628508742,0.744180822,0,1.12673E-07
0.667,0.667,0.667,1.6,0.497192514,0.918152874,0.628508737,0.74418081,0,1.12673E-07
0.668,0.668,0.668,1.6,0.497192514,0.918152873,0.628508742,0.744180788,0,1.12673E-07
0.669,0.669,0.669,1.6,0.497192514,0.918152873,0.628508744,0.744180818,0,1.12673E-07
0.67,0.67,0.67,1.6,0.497192514,0.918152874,0.628508738,0.744180819,0,1.12673E-07
0.671,0.671,0.671,1.6,0.497192514,0.918152874,0.628508741,0.7441808,0,1.12673E-07
0.672,0.672,0.672,1.6,0.497192515,0.918152873,0.628508743,0.744180815,0,1.12673E-07
0.673,0.673,0.673,1.6,0.497192514,0.918152875,0.628508736,0.7441808,0,1.12673E-07
0.674,0.674,0.674,1.6,0.497192514,0.918152874,0.628508741,0.744180793,0,1.12673E-07
0.675,0.675,0.675,1.6,0.497192514,0.918152873,0.628508739,0.744180799,0,1.12673E-07
0.676,0.676,0.676,1.6,0.497192514,0.918152874,0.628508742,0.744180808,0,1.12673E-07
0.677,0.677,0.677,1.6,0.497192514,0.918152873,0.628508737,0.744180824,0,1.12673E-07
0.678,0.678,0.678,1.6,0.497192514,0.918152873,0.628508741,0.744180823,0,1.12673E-07
0.679,0.679,0.679,1.6,0.497192514,0.918152873,0.628508737,0.744180793,0,1.12673E-07
0.68,0.68,0.68,1.6,0.497192514,0.918152875,0.62850874,0.744180807,0,1.12673E-07
0.681,0.681,0.681,1.6,0.497192514,0.918152873,0.628508746,0.74418081,0,1.12673E-07
0.682,0.682,0.682,1.6,0.497192514,0.918152874,0.628508738,0.744180815,0,1.12673E-07
0.683,0.683,0.683,1.6,0.497192514,0.918152873,0.628508738,0.744180821,0,1.12673E-07
0.684,0.684,0.684,1.6,0.497192514,0.918152874,0.628508742,0.744180801,0,1.12673E-07
0.685,0.685,0.685,1.6,0.497192514,0.918152873,0.628508744,0.744180798,0,1.12673E-07
0.686,0.686,0.686,1.6,0.497192514,0.918152874,0.628508742,0.744180818,0,1.12673E-07
0.687,0.687,0.687,1.6,0.497192514,0.918152873,0.628508742,0.7441808,0,1.12673E-07
0.688,0.688,0.688,1.6,0.497192514,0.918152874,0.628508741,0.744180805,0,1.12673E-07
0.689,0.689,0.689,1.6,0.497192514,0.918152873,0.628508741,0.744180795,0,1.12673E-07
0.69,0.69,0.69,1.6,0.497192514,0.918152874,0.62850874,0.744180792,0,1.12673E-07
0.691,0.691,0.691,1.6,0.497192514,0.918152873,0.628508743,0.744180804,0,1.12673E-07
0.692,0.692,0.692,1.6,0.497192514,0.918152873,0.62850874,0.744180801,0,1.12673E-07
0.693,0.693,0.693,1.6,0.497192514,0.918152874,0.628508739,0.744180825,0,1.12673E-07
0.694,0.694,0.694,1.6,0.497192514,0.918152873,0.628508741,0.744180813,0,1.12673E-07
0.695,0.695,0.695,1.6,0.497192514,0.918152874,0.62850874,0.744180803,0,1.12673E-07
0.696,0.696,0.696,1.6,0.497192514,0.918152873,0.628508747,0.744180793,0,1.12673E-07
0.697,0.697,0.697,1.6,0.497192514,0.918152874,0.628508737,0.744180811,0,1.12673E-07
0.698,0.698,0.698,1.6,0.497192514,0.918152873,0.62850874,0.744180799,0,1.12673E-07
0.699,0.699,0.699,1.6,0.497192514,0.918152872,0.628508742,0.744180813,0,1.12673E-07
0.7,0.7,0.7,1.6,0.497192514,0.918152873,0.628508741,0.74418081,0,1.12673E-07
0.701,0.701,0.701,1.6,0.497192514,0.918152873,0.62850874,0.744180806,0,1.12673E-07
0.702,0.702,0.702,1.6,0.497192514,0.918152873,0.628508741,0.744180809,0,1.12673E-07
0.703,0.703,0.703,1.6,0.497192514,0.918152873,0.62850874,0.744180795,0,1.12673E-07
0.704,0.704,0.704,1.6,0.497192514,0.918152873,0.62850874,0.744180805,0,1.12673E-07
0.705,0.705,0.705,1.6,0.497192514,0.918152874,0.628508742,0.744180813,0,1.12673E-07
0.706,0.706,0.706,1.6,0.497192514,0.918152873,0.628508741,0.74418081,0,1.12673E-07
0.707,0.707,0.707,1.6,0.497192514,0.918152874,0.628508738,0.744180816,0,1.12673E-07
0.708,0.708,0.708,1.6,0.497192514,0.918152873,0.628508739,0.744180811,0,1.12673E-07
0.709,0.709,0.709,1.6,0.497192514,0.918152873,0.628508742,0.744180818,0,1.12673E-07
0.71,0.71,0.71,1.6,0.497192514,0.918152873,0.62850874,0.744180798,0,1.12673E-07
0.711,0.711,0.711,1.6,0.497192514,0.918152874,0.628508737,0.744180815,0,1.12673E-07
0.712,0.712,0.712,1.6,0.497192514,0.918152873,0.628508742,0.744180827,0,1.12673E-07
0.713,0.713,0.713,1.6,0.497192514,0.918152874,0.628508736,0.744180799,0,1.12673E-07
0.714,0.714,0.714,1.6,0.497192514,0.918152873,0.628508741,0.744180816,0,1.12673E-07
0.715,0.715,0.715,1.6,0.497192514,0.918152874,0.62850874,0.744180799,0,1.12673E-07
0.716,0.716,0.716,1.6,0.497192514,0.918152873,0.628508739,0.744180799,0,1.12673E-07
0.717,0.717,0.717,1.6,0.497192514,0.918152873,0.628508744,0.744180815,0,1.12673E-07
0.718,0.718,0.718,1.6,0.497192514,0.918152874,0.628508743,0.744180802,0,1.12673E-07
0.719,0.719,0.719,1.6,0.497192514,0.918152872,0.628508743,0.744180809,0,1.12673E-07
0.72,0.72,0.72,1.6,0.497192514,0.918152873,0.628508739,0.744180804,0,1.12673E-07
0.721,0.721,0.721,1.6,0.497192514,0.918152873,0.628508741,0.744180812,0,1.12673E-07
0.722,0.722,0.722,1.6,0.497192514,0.918152873,0.62850874,0.744180813,0,1.12673E-07
0.723,0.723,0.723,1.6,0.497192514,0.918152873,0.62850874,0.744180794,0,1.12673E-07
0.724,0.724,0.724,1.6,0.497192514,0.918152874,0.628508741,0.744180822,0,1.12673E-07
0.725,0.725,0.725,1.6,0.497192514,0.918152872,0.628508736,0.744180814,0,1.12673E-07
0.726,0.726,0.726,1.6,0.497192514,0.918152873,0.628508738,0.744180805,0,1.12673E-07
0.727,0.727,0.727,1.6,0.497192514,0.918152874,0.628508742,0.744180812,0,1.12673E-07
0.728,0.728,0.728,1.6,0.497192514,0.918152873,0.628508738,0.744180807,0,1.12673E-07
0.729,0.729,0.729,1.6,0.497192514,0.918152875,0.628508737,0.744180812,0,1.12673E-07
0.73,0.73,0.73,1.6,0.497192514,0.918152873,0.628508739,0.744180801,0,1.12673E-07
0.731,0.731,0.731,1.6,0.497192514,0.918152874,0.628508746,0.744180795,0,1.12673E-07
0.732,0.732,0.732,1.6,0.497192514,0.918152874,0.62850874,0.744180818,0,1.12673E-07
0.733,0.733,0.733,1.6,0.497192514,0.918152873,0.628508737,0.744180814,0,1.12673E-07
0.734,0.734,0.734,1.6,0.497192514,0.918152873,0.62850874,0.744180814,0,1.12673E-07
0.735,0.735,0.735,1.6,0.497192514,0.918152874,0.628508741,0.744180799,0,1.12673E-07
0.736,0.736,0.736,1.6,0.497192514,0.918152873,0.628508745,0.744180804,0,1.12673E-07
0.737,0.737,0.737,1.6,0.497192514,0.918152872,0.628508738,0.744180814,0,1.12673E-07
0.738,0.738,0.738,1.6,0.497192514,0.918152875,0.62850874,0.7441808,0,1.12673E-07
0.739,0.739,0.739,1.6,0.497192514,0.918152873,0.628508738,0.74418081,0,1.12673E-07
0.74,0.74,0.74,1.6,0.497192514,0.918152874,0.628508737,0.744180828,0,1.12673E-07
0.741,0.741,0.741,1.6,0.497192514,0.918152873,0.628508745,0.744180811,0,1.12673E-07
0.742,0.742,0.742,1.6,0.497192514,0.918152874,0.62850874,0.744180797,0,1.12673E-07
0.743,0.743,0.743,1.6,0.497192514,0.918152873,0.628508744,0.744180821,0,1.12673E-07
0.744,0.744,0.744,1.6,0.497192514,0.918152873,0.628508744,0.744180821,0,1.12673E-07
0.745,0.745,0.745,1.6,0.497192514,0.918152874,0.628508736,0.744180817,0,1.12673E-07
0.746,0.746,0.746,1.6,0.497192514,0.918152874,0.62850874,0.744180807,0,1.12673E-07
0.747,0.747,0.747,1.6,0.497192514,0.918152874,0.628508741,0.744180801,0,1.12673E-07
0.748,0.748,0.748,1.6,0.497192514,0.918152873,0.62850874,0.744180805,0,1.12673E-07
0.749,0.749,0.749,1.6,0.497192514,0.918152874,0.62850874,0.744180806,0,1.12673E-07
0.75,0.75,0.75,1.6,0.497192514,0.918152873,0.628508742,0.744180799,0,1.12673E-07
0.751,0.751,0.751,1.6,0.497192515,0.918152873,0.628508743,0.74418082,0,1.12673E-07
0.752,0.752,0.752,1.6,0.497192514,0.918152873,0.628508741,0.744180805,0,1.12673E-07
0.753,0.753,0.753,1.6,0.497192514,0.918152873,0.628508737,0.744180796,0,1.12673E-07
0.754,0.754,0.754,1.6,0.497192514,0.918152873,0.628508742,0.744180805,0,1.12673E-07
0.755,0.755,0.755,1.6,0.497192514,0.918152872,0.628508739,0.744180821,0,1.12673E-07
0.756,0.756,0.756,1.6,0.497192514,0.918152875,0.628508739,0.74418081,0,1.12673E-07
0.757,0.757,0.757,1.6,0.497192514,0.918152873,0.628508741,0.744180817,0,1.12673E-07
0.758,0.758,0.758,1.6,0.497192514,0.918152873,0.628508737,0.744180821,0,1.12673E-07
0.759,0.759,0.759,1.6,0.497192514,0.918152874,0.628508737,0.74418081,0,1.12673E-07
0.76,0.76,0.76,1.6,0.497192514,0.918152872,0.628508743,0.744180821,0,1.12673E-07
0.761,0.761,0.761,1.6,0.497192514,0.918152875,0.62850874,0.744180813,0,1.12673E-07
0.762,0.762,0.762,1.6,0.497192514,0.918152873,0.628508743,0.744180813,0,1.12673E-07
0.763,0.763,0.763,1.6,0.497192514,0.918152872,0.62850874,0.744180814,0,1.12673E-07
0.764,0.764,0.764,1.6,0.497192514,0.918152873,0.628508743,0.74418082,0,1.12673E-07
0.765,0.765,0.765,1.6,0.497192514,0.918152873,0.628508744,0.744180802,0,1.12673E-07
0.766,0.766,0.766,1.6,0.497192514,0.918152873,0.628508738,0.744180804,0,1.12673E-07
0.767,0.767,0.767,1.6,0.497192514,0.918152873,0.628508738,0.744180803,0,1.12673E-07
0.768,0.768,0.768,1.6,0.497192514,0.918152874,0.628508742,0.744180819,0,1.12673E-07
0.769,0.769,0.769,1.6,0.497192514,0.918152873,0.62850874,0.744180812,0,1.12673E-07
0.77,0.77,0.77,1.6,0.497192514,0.918152874,0.628508741,0.744180808,0,1.12673E-07
0.771,0.771,0.771,1.6,0.497192514,0.918152873,0.628508742,0.744180809,0,1.12673E-07
0.772,0.772,0.772,1.6,0.497192514,0.918152874,0.628508742,0.744180788,0,1.12673E-07
0.773,0.773,0.773,1.6,0.497192514,0.918152873,0.628508739,0.744180817,0,1.12673E-07
0.774,0.774,0.774,1.6,0.497192514,0.918152873,0.628508741,0.744180806,0,1.12673E-07
0.775,0.775,0.775,1.6,0.497192514,0.918152873,0.628508739,0.744180817,0,1.12673E-07
0.776,0.776,0.776,1.6,0.497192515,0.918152873,0.62850874,0.744180815,0,1.12673E-07
0.777,0.777,0.777,1.6,0.497192514,0.918152874,0.628508742,0.744180822,0,1.12673E-07
0.778,0.778,0.778,1.6,0.497192514,0.918152873,0.628508738,0.744180798,0,1.12673E-07
0.779,0.779,0.779,1.6,0.497192514,0.918152873,0.62850874,0.744180794,0,1.12673E-07
0.78,0.78,0.78,1.6,0.497192514,0.918152874,0.62850874,0.744180804,0,1.12673E-07
0.781,0.781,0.781,1.6,0.497192514,0.918152873,0.628508738,0.744180821,0,1.12673E-07
0.782,0.782,0.782,1.6,0.497192514,0.918152874,0.628508739,0.744180819,0,1.12673E-07
0.783,0.783,0.783,1.6,0.497192514,0.918152873,0.628508742,0.744180811,0,1.12673E-07
0.784,0.784,0.784,1.6,0.497192514,0.918152873,0.628508741,0.744180804,0,1.12673E-07
0.785,0.785,0.785,1.6,0.497192514,0.918152874,0.628508743,0.744180808,0,1.12673E-07
0.786,0.786,0.786,1.6,0.497192514,0.918152874,0.628508736,0.744180806,0,1.12673E-07
0.787,0.787,0.787,1.6,0.497192514,0.918152874,0.628508736,0.744180813,0,1.12673E-07
0.788,0.788,0.788,1.6,0.497192514,0.918152874,0.628508743,0.744180817,0,1.12673E-07
0.789,0.789,0.789,1.6,0.497192514,0.918152874,0.628508741,0.744180802,0,1.12673E-07
0.79,0.79,0.79,1.6,0.497192514,0.918152873,0.628508741,0.744180809,0,1.12673E-07
0.791,0.791,0.791,1.6,0.497192514,0.918152874,0.628508741,0.744180798,0,1.12673E-07
0.792,0.792,0.792,1.6,0.497192514,0.918152873,0.628508742,0.744180812,0,1.12673E-07
0.793,0.793,0.793,1.6,0.497192514,0.918152875,0.62850874,0.74418083,0,1.12673E-07
0.794,0.794,0.794,1.6,0.497192514,0.918152874,0.628508739,0.744180801,0,1.12673E-07
0.795,0.795,0.795,1.6,0.497192514,0.918152873,0.628508742,0.7441808,0,1.12673E-07
0.796,0.796,0.796,1.6,0.497192514,0.918152874,0.628508737,0.744180814,0,1.12673E-07
0.797,0.797,0.797,1.6,0.497192514,0.918152873,0.628508741,0.744180806,0,1.12673E-07
0.798,0.798,0.798,1.6,0.497192514,0.918152873,0.628508739,0.744180797,0,1.12673E-07
0.799,0.799,0.799,1.6,0.497192514,0.918152873,0.628508739,0.744180806,0,1.12673E-07
0.8,0.8,0.8,1.6,0.497192514,0.918152873,0.628508741,0.744180798,0,1.12673E-07
0.801,0.801,0.801,1.6,0.497192514,0.918152874,0.628508742,0.744180809,0,1.12673E-07
0.802,0.802,0.802,1.6,0.497192514,0.918152873,0.628508742,0.744180786,0,1.12673E-07
0.803,0.803,0.803,1.6,0.497192515,0.918152874,0.628508742,0.744180805,0,1.12673E-07
0.804,0.804,0.804,1.6,0.497192514,0.918152874,0.628508744,0.7441808,0,1.12673E-07
0.805,0.805,0.805,1.6,0.497192514,0.918152873,0.628508737,0.744180816,0,1.12673E-07
0.806,0.806,0.806,1.6,0.497192514,0.918152874,0.628508737,0.744180816,0,1.12673E-07
0.807,0.807,0.807,1.6,0.497192514,0.918152873,0.628508743,0.744180803,0,1.12673E-07
0.808,0.808,0.808,1.6,0.497192514,0.918152875,0.628508735,0.744180817,0,1.12673E-07
0.809,0.809,0.809,1.6,0.497192514,0.918152873,0.628508737,0.744180817,0,1.12673E-07
0.81,0.81,0.81,1.6,0.497192514,0.918152873,0.62850874,0.744180819,0,1.12673E-07
0.811,0.811,0.811,1.6,0.497192514,0.918152873,0.628508742,0.74418081,0,1.12673E-07
0.812,0.812,0.812,1.6,0.497192514,0.918152873,0.628508736,0.744180818,0,1.12673E-07
0.813,0.813,0.813,1.6,0.497192514,0.918152874,0.628508738,0.744180801,0,1.12673E-07
0.814,0.814,0.814,1.6,0.497192514,0.918152873,0.628508738,0.744180797,0,1.12673E-07
0.815,0.815,0.815,1.6,0.497192514,0.918152874,0.628508739,0.7441808,0,1.12673E-07
0.816,0.816,0.816,1.6,0.497192514,0.918152872,0.62850874,0.744180791,0,1.12673E-07
0.817,0.817,0.817,1.6,0.497192514,0.918152874,0.628508738,0.744180797,0,1.12673E-07
0.818,0.818,0.818,1.6,0.497192514,0.918152874,0.62850874,0.744180805,0,1.12673E-07
0.819,0.819,0.819,1.6,0.497192514,0.918152874,0.628508739,0.744180817,0,1.12673E-07
0.82,0.82,0.82,1.6,0.497192514,0.918152874,0.628508739,0.74418081,0,1.12673E-07
0.821,0.821,0.821,1.6,0.497192514,0.918152874,0.62850874,0.744180797,0,1.12673E-07
0.822,0.822,0.822,1.6,0.497192514,0.918152873,0.628508744,0.744180807,0,1.12673E-07
0.823,0.823,0.823,1.6,0.497192514,0.918152874,0.628508741,0.744180811,0,1.12673E-07
0.824,0.824,0.824,1.6,0.497192514,0.918152873,0.628508741,0.744180804,0,1.12673E-07
0.825,0.825,0.825,1.6,0.497192514,0.918152874,0.628508737,0.744180812,0,1.12673E-07
0.826,0.826,0.826,1.6,0.497192514,0.918152873,0.628508742,0.744180807,0,1.12673E-07
0.827,0.827,0.827,1.6,0.497192514,0.918152873,0.628508744,0.744180806,0,1.12673E-07
0.828,0.828,0.828,1.6,0.497192514,0.918152874,0.628508735,0.744180813,0,1.12673E-07
0.829,0.829,0.829,1.6,0.497192514,0.918152874,0.628508736,0.744180794,0,1.12673E-07
0.83,0.83,0.83,1.6,0.497192514,0.918152873,0.628508743,0.744180805,0,1.12673E-07
0.831,0.831,0.831,1.6,0.497192514,0.918152874,0.62850874,0.744180797,0,1.12673E-07
0.832,0.832,0.832,1.6,0.497192514,0.918152874,0.62850874,0.744180815,0,1.12673E-07
0.833,0.833,0.833,1.6,0.497192514,0.918152874,0.628508741,0.74418081,0,1.12673E-07
0.834,0.834,0.834,1.6,0.497192514,0.918152873,0.628508744,0.744180818,0,1.12673E-07
0.835,0.835,0.835,1.6,0.497192514,0.918152875,0.628508736,0.744180817,0,1.12673E-07
0.836,0.836,0.836,1.6,0.497192514,0.918152872,0.628508742,0.744180806,0,1.12673E-07
0.837,0.837,0.837,1.6,0.497192514,0.918152873,0.628508742,0.744180807,0,1.12673E-07
0.838,0.838,0.838,1.6,0.497192514,0.918152873,0.628508741,0.744180817,0,1.12673E-07
0.839,0.839,0.839,1.6,0.497192514,0.918152874,0.628508743,0.744180804,0,1.12673E-07
0.84,0.84,0.84,1.6,0.497192514,0.918152873,0.628508741,0.744180799,0,1.12673E-07
0.841,0.841,0.841,1.6,0.497192514,0.918152873,0.628508741,0.744180801,0,1.12673E-07
0.842,0.842,0.842,1.6,0.497192514,0.918152873,0.628508744,0.744180804,0,1.12673E-07
0.843,0.843,0.843,1.6,0.497192514,0.918152874,0.628508744,0.744180804,0,1.12673E-07
0.844,0.844,0.844,1.6,0.497192514,0.918152873,0.628508739,0.7441808,0,1.12673E-07
0.845,0.845,0.845,1.6,0.497192514,0.918152873,0.628508736,0.744180809,0,1.12673E-07
0.846,0.846,0.846,1.6,0.497192514,0.918152873,0.628508742,0.744180802,0,1.12673E-07
0.847,0.847,0.847,1.6,0.497192514,0.918152874,0.628508743,0.744180801,0,1.12673E-07
0.848,0.848,0.848,1.6,0.497192514,0.918152874,0.628508745,0.744180808,0,1.12673E-07
0.849,0.849,0.849,1.6,0.497192514,0.918152873,0.62850874,0.7441808,0,1.12673E-07
0.85,0.85,0.85,1.6,0.497192514,0.918152873,0.628508743,0.744180808,0,1.12673E-07
0.851,0.851,0.851,1.6,0.497192515,0.918152873,0.628508744,0.744180802,0,1.12673E-07
0.852,0.852,0.852,1.6,0.497192514,0.918152873,0.628508742,0.744180795,0,1.12673E-07
0.853,0.853,0.853,1.6,0.497192514,0.918152873,0.628508742,0.744180817,0,1.12673E-07
0.854,0.854,0.854,1.6,0.497192514,0.918152874,0.628508742,0.744180818,0,1.12673E-07
0.855,0.855,0.855,1.6,0.497192514,0.918152873,0.628508739,0.744180809,0,1.12673E-07
0.856,0.856,0.856,1.6,0.497192514,0.918152874,0.628508735,0.744180809,0,1.12673E-07
0.857,0.857,0.857,1.6,0.497192514,0.918152873,0.628508739,0.744180795,0,1.12673E-07
0.858,0.858,0.858,1.6,0.497192514,0.918152873,0.62850874,0.744180802,0,1.12673E-07
0.859,0.859,0.859,1.6,0.497192514,0.918152874,0.628508737,0.744180788,0,1.12673E-07
0.86,0.86,0.86,1.6,0.497192514,0.918152874,0.628508739,0.744180812,0,1.12673E-07
0.861,0.861,0.861,1.6,0.497192514,0.918152873,0.628508743,0.744180808,0,1.12673E-07
0.862,0.862,0.862,1.6,0.497192514,0.918152874,0.628508736,0.744180817,0,1.12673E-07
0.863,0.863,0.863,1.6,0.497192514,0.918152874,0.628508737,0.744180814,0,1.12673E-07
0.864,0.864,0.864,1.6,0.497192514,0.918152873,0.628508741,0.744180816,0,1.12673E-07
0.865,0.865,0.865,1.6,0.497192514,0.918152873,0.628508739,0.744180818,0,1.12673E-07
0.866,0.866,0.866,1.6,0.497192514,0.918152873,0.628508742,0.744180814,0,1.12673E-07
0.867,0.867,0.867,1.6,0.497192514,0.918152874,0.628508741,0.744180802,0,1.12673E-07
0.868,0.868,0.868,1.6,0.497192514,0.918152874,0.628508737,0.744180824,0,1.12673E-07
0.869,0.869,0.869,1.6,0.497192514,0.918152874,0.628508737,0.744180806,0,1.12673E-07
0.87,0.87,0.87,1.6,0.497192514,0.918152873,0.628508741,0.744180802,0,1.12673E-07
0.871,0.871,0.871,1.6,0.497192514,0.918152874,0.628508741,0.744180786,0,1.12673E-07
0.872,0.872,0.872,1.6,0.497192514,0.918152874,0.628508739,0.744180805,0,1.12673E-07
0.873,0.873,0.873,1.6,0.497192514,0.918152873,0.628508741,0.744180812,0,1.12673E-07
0.874,0.874,0.874,1.6,0.497192514,0.918152873,0.62850874,0.744180803,0,1.12673E-07
0.875,0.875,0.875,1.6,0.497192514,0.918152874,0.628508743,0.744180799,0,1.12673E-07
0.876,0.876,0.876,1.6,0.497192514,0.918152873,0.628508739,0.744180821,0,1.12673E-07
0.877,0.877,0.877,1.6,0.497192514,0.918152875,0.628508739,0.744180808,0,1.12673E-07
0.878,0.878,0.878,1.6,0.497192514,0.918152873,0.628508739,0.74418082,0,1.12673E-07
0.879,0.879,0.879,1.6,0.497192514,0.918152873,0.628508743,0.744180798,0,1.12673E-07
0.88,0.88,0.88,1.6,0.497192514,0.918152874,0.628508742,0.744180811,0,1.12673E-07
0.881,0.881,0.881,1.6,0.497192514,0.918152873,0.628508746,0.744180796,0,1.12673E-07
0.882,0.882,0.882,1.6,0.497192514,0.918152873,0.62850874,0.744180826,0,1.12673E-07
0.883,0.883,0.883,1.6,0.497192514,0.918152873,0.628508742,0.744180818,0,1.12673E-07
0.884,0.884,0.884,1.6,0.497192514,0.918152873,0.628508734,0.744180812,0,1.12673E-07
0.885,0.885,0.885,1.6,0.497192514,0.918152873,0.628508741,0.7441808,0,1.12673E-07
0.886,0.886,0.886,1.6,0.497192514,0.918152873,0.628508736,0.744180791,0,1.12673E-07
0.887,0.887,0.887,1.6,0.497192514,0.918152874,0.628508739,0.744180827,0,1.12673E-07
0.888,0.888,0.888,1.6,0.497192514,0.918152873,0.628508736,0.744180804,0,1.12673E-07
0.889,0.889,0.889,1.6,0.497192514,0.918152873,0.628508736,0.744180795,0,1.12673E-07
0.89,0.89,0.89,1.6,0.497192514,0.918152873,0.62850874,0.744180824,0,1.12673E-07
0.891,0.891,0.891,1.6,0.497192514,0.918152873,0.62850874,0.744180814,0,1.12673E-07
0.892,0.892,0.892,1.6,0.497192514,0.918152874,0.62850874,0.744180805,0,1.12673E-07
0.893,0.893,0.893,1.6,0.497192514,0.918152874,0.628508739,0.7441808,0,1.12673E-07
0.894,0.894,0.894,1.6,0.497192514,0.918152874,0.628508738,0.744180806,0,1.12673E-07
0.895,0.895,0.895,1.6,0.497192514,0.918152874,0.62850874,0.744180806,0,1.12673E-07
0.896,0.896,0.896,1.6,0.497192514,0.918152874,0.628508741,0.744180799,0,1.12673E-07
0.897,0.897,0.897,1.6,0.497192514,0.918152873,0.628508737,0.744180794,0,1.12673E-07
0.898,0.898,0.898,1.6,0.497192514,0.918152875,0.628508737,0.744180815,0,1.12673E-07
0.899,0.899,0.899,1.6,0.497192514,0.918152872,0.628508742,0.7441808,0,1.12673E-07
0.9,0.9,0.9,1.6,0.497192514,0.918152873,0.628508745,0.744180804,0,1.12673E-07
0.901,0.901,0.901,1.6,0.497192514,0.918152873,0.62850874,0.744180807,0,1.12673E-07
0.902,0.902,0.902,1.6,0.497192514,0.918152873,0.628508745,0.744180811,0,1.12673E-07
